Id_операции,"Тип операции (входящая - получение денег, исходящая - трата денег) Расход - это сумма входящих и исходящих операций с правильными знаками",Id_проекта,Номер месяца,Год,Сумма
1825,Исходящая,6,6,2020,  147 612 ₽ 
1826,Исходящая,6,4,2021,  189 082 ₽ 
1827,Входящая,5,3,2019,  159 607 ₽ 
1828,Входящая,1,11,2019,  133 636 ₽ 
1829,Входящая,5,2,2019,  173 026 ₽ 
1830,Исходящая,4,9,2021,  160 058 ₽ 
1831,Входящая,5,6,2021,  128 635 ₽ 
1832,Исходящая,1,12,2021,  134 328 ₽ 
1833,Исходящая,5,9,2019,  192 723 ₽ 
1834,Исходящая,3,1,2021,  100 510 ₽ 
1835,Исходящая,3,12,2021,  164 105 ₽ 
1836,Входящая,4,4,2021,  103 547 ₽ 
1837,Исходящая,3,1,2019,  117 530 ₽ 
1838,Исходящая,1,1,2019,  187 042 ₽ 
1839,Исходящая,4,8,2021,  174 308 ₽ 
1840,Входящая,6,10,2021,  187 225 ₽ 
1841,Исходящая,2,8,2020,  139 553 ₽ 
1842,Исходящая,5,5,2020,  132 085 ₽ 
1843,Исходящая,1,1,2019,  139 439 ₽ 
1844,Исходящая,1,5,2019,  121 499 ₽ 
1845,Входящая,5,11,2021,  101 123 ₽ 
1846,Входящая,2,9,2020,  147 623 ₽ 
1847,Исходящая,5,4,2021,  128 503 ₽ 
1848,Входящая,6,11,2020,  124 939 ₽ 
1849,Исходящая,2,3,2020,  130 294 ₽ 
1850,Входящая,4,6,2021,  142 801 ₽ 
1851,Исходящая,6,7,2020,  184 191 ₽ 
1852,Входящая,1,5,2021,  165 278 ₽ 
1853,Исходящая,5,4,2021,  148 230 ₽ 
1854,Исходящая,5,6,2019,  162 248 ₽ 
1855,Исходящая,2,9,2021,  114 442 ₽ 
1856,Исходящая,1,7,2021,  105 010 ₽ 
1857,Исходящая,3,9,2020,  124 833 ₽ 
1858,Входящая,5,4,2020,  189 192 ₽ 
1859,Входящая,1,1,2020,  176 234 ₽ 
1860,Исходящая,2,11,2020,  107 096 ₽ 
1861,Исходящая,1,7,2019,  161 856 ₽ 
1862,Исходящая,4,4,2020,  156 359 ₽ 
1863,Исходящая,2,7,2019,  180 134 ₽ 
1864,Входящая,1,10,2019,  145 834 ₽ 
1865,Входящая,1,2,2020,  123 217 ₽ 
1866,Входящая,5,3,2021,  125 212 ₽ 
1867,Входящая,3,12,2020,  120 383 ₽ 
1868,Входящая,4,9,2019,  154 210 ₽ 
1869,Исходящая,5,9,2020,  151 824 ₽ 
1870,Входящая,6,12,2019,  181 853 ₽ 
1871,Входящая,5,8,2020,  133 964 ₽ 
1872,Исходящая,5,11,2021,  112 283 ₽ 
1873,Исходящая,4,10,2020,  166 806 ₽ 
1874,Исходящая,1,2,2019,  182 685 ₽ 
1875,Исходящая,6,5,2020,  145 682 ₽ 
1876,Исходящая,1,8,2020,  154 264 ₽ 
1877,Входящая,6,11,2021,  191 061 ₽ 
1878,Исходящая,2,9,2020,  126 263 ₽ 
1879,Входящая,5,4,2020,  198 284 ₽ 
1880,Исходящая,5,1,2019,  197 931 ₽ 
1881,Входящая,5,3,2019,  115 850 ₽ 
1882,Исходящая,5,8,2020,  108 889 ₽ 
1883,Входящая,2,5,2019,  128 292 ₽ 
1884,Исходящая,2,2,2020,  106 693 ₽ 
1885,Входящая,2,3,2019,  141 794 ₽ 
1886,Исходящая,5,9,2021,  103 117 ₽ 
1887,Исходящая,3,9,2019,  144 694 ₽ 
1888,Входящая,6,6,2019,  160 193 ₽ 
1889,Входящая,3,10,2021,  186 826 ₽ 
1890,Входящая,6,12,2021,  171 951 ₽ 
1891,Входящая,2,11,2020,  187 664 ₽ 
1892,Исходящая,2,12,2021,  147 428 ₽ 
1893,Входящая,3,6,2019,  135 014 ₽ 
1894,Входящая,2,8,2019,  102 229 ₽ 
1895,Входящая,4,10,2020,  116 987 ₽ 
1896,Входящая,6,2,2021,  122 972 ₽ 
1897,Входящая,6,9,2020,  177 648 ₽ 
1898,Входящая,6,8,2020,  112 877 ₽ 
1899,Входящая,3,10,2020,  120 452 ₽ 
1900,Входящая,2,1,2020,  155 244 ₽ 
1901,Исходящая,2,11,2019,  143 129 ₽ 
1902,Входящая,2,1,2019,  165 842 ₽ 
1903,Входящая,5,2,2020,  168 059 ₽ 
1904,Исходящая,3,4,2019,  135 783 ₽ 
1905,Исходящая,1,7,2021,  161 803 ₽ 
1906,Исходящая,3,6,2019,  104 551 ₽ 
1907,Исходящая,2,3,2019,  132 720 ₽ 
1908,Исходящая,3,9,2021,  107 763 ₽ 
1909,Входящая,4,6,2021,  138 038 ₽ 
1910,Исходящая,1,6,2021,  117 161 ₽ 
1911,Входящая,1,6,2020,  111 043 ₽ 
1912,Входящая,4,11,2020,  183 522 ₽ 
1913,Входящая,2,11,2020,  188 907 ₽ 
1914,Входящая,4,8,2020,  193 354 ₽ 
1915,Входящая,6,11,2019,  137 890 ₽ 
1916,Исходящая,1,9,2019,  150 590 ₽ 
1917,Входящая,2,4,2021,  144 961 ₽ 
1918,Исходящая,4,12,2021,  171 512 ₽ 
1919,Входящая,2,7,2019,  182 686 ₽ 
1920,Входящая,4,11,2019,  149 934 ₽ 
1921,Входящая,3,12,2020,  140 471 ₽ 
1922,Входящая,1,3,2021,  158 218 ₽ 
1923,Входящая,3,12,2021,  112 583 ₽ 
1924,Входящая,1,11,2020,  140 770 ₽ 
1925,Исходящая,3,12,2021,  165 444 ₽ 
1926,Исходящая,3,1,2021,  193 478 ₽ 
1927,Исходящая,3,7,2021,  107 894 ₽ 
1928,Исходящая,3,11,2021,  100 469 ₽ 
1929,Входящая,3,9,2021,  166 072 ₽ 
1930,Исходящая,6,12,2020,  114 485 ₽ 
1931,Входящая,6,10,2021,  195 322 ₽ 
1932,Исходящая,2,4,2021,  145 170 ₽ 
1933,Входящая,2,2,2020,  105 218 ₽ 
1934,Входящая,1,6,2021,  134 070 ₽ 
1935,Исходящая,5,3,2020,  164 261 ₽ 
1936,Исходящая,2,7,2019,  175 977 ₽ 
1937,Исходящая,5,6,2021,  132 571 ₽ 
1938,Входящая,2,12,2019,  192 533 ₽ 
1939,Исходящая,6,8,2021,  172 589 ₽ 
1940,Исходящая,1,12,2019,  151 231 ₽ 
1941,Входящая,1,6,2019,  145 789 ₽ 
1942,Исходящая,5,12,2021,  156 271 ₽ 
1943,Входящая,2,6,2020,  169 893 ₽ 
1944,Входящая,4,11,2020,  118 573 ₽ 
1945,Входящая,6,2,2020,  192 160 ₽ 
1946,Исходящая,1,9,2019,  136 188 ₽ 
1947,Входящая,4,6,2019,  164 915 ₽ 
1948,Входящая,5,12,2019,  100 318 ₽ 
1949,Исходящая,2,12,2021,  155 119 ₽ 
1950,Исходящая,3,1,2020,  124 285 ₽ 
1951,Исходящая,6,9,2021,  101 303 ₽ 
1952,Исходящая,5,1,2019,  186 557 ₽ 
1953,Входящая,3,10,2019,  135 200 ₽ 
1954,Входящая,1,8,2021,  179 430 ₽ 
1955,Исходящая,1,1,2021,  112 949 ₽ 
1956,Исходящая,1,12,2019,  115 144 ₽ 
1957,Исходящая,5,9,2020,  137 271 ₽ 
1958,Исходящая,2,4,2020,  144 166 ₽ 
1959,Входящая,4,3,2020,  161 280 ₽ 
1960,Входящая,3,10,2019,  150 089 ₽ 
1961,Исходящая,4,10,2019,  151 094 ₽ 
1962,Исходящая,6,11,2021,  193 097 ₽ 
1963,Входящая,5,4,2019,  189 526 ₽ 
1964,Исходящая,2,9,2021,  160 263 ₽ 
1965,Входящая,3,2,2020,  139 163 ₽ 
1966,Исходящая,5,12,2021,  194 671 ₽ 
1967,Исходящая,5,3,2021,  131 080 ₽ 
1968,Входящая,1,6,2021,  152 211 ₽ 
1969,Исходящая,3,3,2021,  187 060 ₽ 
1970,Исходящая,2,4,2019,  193 685 ₽ 
1971,Входящая,5,3,2021,  141 341 ₽ 
1972,Входящая,1,5,2019,  151 393 ₽ 
1973,Входящая,2,11,2021,  168 482 ₽ 
1974,Исходящая,2,11,2021,  177 223 ₽ 
1975,Входящая,1,5,2021,  177 045 ₽ 
1976,Исходящая,2,1,2020,  169 691 ₽ 
1977,Исходящая,5,9,2021,  103 726 ₽ 
1978,Входящая,1,3,2020,  163 309 ₽ 
1979,Исходящая,6,2,2021,  167 865 ₽ 
1980,Входящая,1,11,2020,  133 723 ₽ 
1981,Исходящая,2,10,2020,  197 541 ₽ 
1982,Исходящая,3,8,2021,  104 433 ₽ 
1983,Входящая,4,11,2019,  176 682 ₽ 
1984,Исходящая,5,12,2020,  115 554 ₽ 
1985,Входящая,5,11,2020,  183 633 ₽ 
1986,Входящая,3,2,2019,  127 152 ₽ 
1987,Входящая,3,8,2019,  198 915 ₽ 
1988,Исходящая,3,2,2021,  129 001 ₽ 
1989,Исходящая,5,3,2019,  112 318 ₽ 
1990,Входящая,4,4,2021,  153 313 ₽ 
1991,Входящая,1,8,2019,  135 012 ₽ 
1992,Входящая,2,11,2019,  162 871 ₽ 
1993,Исходящая,3,12,2019,  123 557 ₽ 
1994,Исходящая,2,1,2021,  178 157 ₽ 
1995,Входящая,2,11,2020,  130 007 ₽ 
1996,Исходящая,3,8,2021,  127 257 ₽ 
1997,Исходящая,2,9,2019,  181 498 ₽ 
1998,Исходящая,2,12,2020,  170 834 ₽ 
1999,Исходящая,5,8,2021,  191 856 ₽ 
2000,Входящая,1,11,2019,  106 079 ₽ 
2001,Входящая,4,2,2021,  163 503 ₽ 
2002,Входящая,5,10,2019,  166 433 ₽ 
2003,Входящая,2,10,2020,  137 324 ₽ 
2004,Исходящая,1,4,2019,  178 764 ₽ 
2005,Исходящая,1,10,2021,  187 759 ₽ 
2006,Входящая,2,8,2021,  123 222 ₽ 
2007,Входящая,5,1,2021,  137 753 ₽ 
2008,Исходящая,6,9,2020,  199 454 ₽ 
2009,Входящая,1,8,2021,  162 004 ₽ 
2010,Исходящая,2,6,2021,  182 184 ₽ 
2011,Исходящая,4,11,2021,  115 654 ₽ 
2012,Входящая,4,3,2020,  179 920 ₽ 
2013,Исходящая,4,10,2020,  166 070 ₽ 
2014,Исходящая,6,9,2020,  185 526 ₽ 
2015,Исходящая,3,1,2021,  133 072 ₽ 
2016,Исходящая,3,9,2020,  104 762 ₽ 
2017,Входящая,6,3,2019,  161 468 ₽ 
2018,Исходящая,4,9,2021,  133 465 ₽ 
2019,Исходящая,3,6,2020,  120 198 ₽ 
2020,Исходящая,2,12,2019,  162 569 ₽ 
2021,Входящая,1,4,2020,  182 524 ₽ 
2022,Входящая,5,1,2020,  186 222 ₽ 
2023,Входящая,2,9,2021,  134 360 ₽ 
2024,Входящая,4,7,2019,  133 817 ₽ 
2025,Исходящая,3,2,2020,  167 958 ₽ 
2026,Исходящая,6,10,2021,  176 860 ₽ 
2027,Входящая,1,4,2021,  192 235 ₽ 
2028,Исходящая,1,1,2020,  194 577 ₽ 
2029,Входящая,6,7,2021,  140 362 ₽ 
2030,Входящая,2,6,2019,  187 114 ₽ 
2031,Входящая,4,1,2020,  128 678 ₽ 
2032,Входящая,5,2,2020,  159 943 ₽ 
2033,Исходящая,2,11,2020,  144 605 ₽ 
2034,Исходящая,4,5,2019,  121 750 ₽ 
2035,Исходящая,1,10,2021,  104 668 ₽ 
2036,Входящая,6,1,2020,  104 171 ₽ 
2037,Исходящая,4,12,2020,  164 621 ₽ 
2038,Исходящая,4,8,2019,  180 492 ₽ 
2039,Входящая,1,1,2020,  125 704 ₽ 
2040,Входящая,4,4,2021,  151 306 ₽ 
2041,Входящая,1,1,2021,  164 066 ₽ 
2042,Исходящая,1,5,2019,  162 762 ₽ 
2043,Входящая,5,7,2020,  181 444 ₽ 
2044,Входящая,6,1,2020,  135 483 ₽ 
2045,Исходящая,6,10,2021,  135 861 ₽ 
2046,Исходящая,1,2,2019,  112 303 ₽ 
2047,Исходящая,3,9,2019,  107 026 ₽ 
2048,Исходящая,6,7,2020,  117 769 ₽ 
2049,Исходящая,3,8,2020,  137 547 ₽ 
2050,Входящая,1,9,2020,  137 658 ₽ 
2051,Входящая,5,8,2019,  166 441 ₽ 
2052,Входящая,4,4,2019,  129 087 ₽ 
2053,Исходящая,1,9,2019,  180 638 ₽ 
2054,Входящая,4,3,2019,  109 632 ₽ 
2055,Исходящая,1,4,2021,  106 950 ₽ 
2056,Входящая,5,1,2020,  111 182 ₽ 
2057,Входящая,5,2,2020,  142 688 ₽ 
2058,Исходящая,1,4,2020,  194 695 ₽ 
2059,Входящая,6,11,2019,  150 272 ₽ 
2060,Входящая,1,10,2020,  116 353 ₽ 
2061,Входящая,6,10,2019,  138 447 ₽ 
2062,Входящая,6,3,2020,  184 230 ₽ 
2063,Исходящая,2,11,2019,  104 648 ₽ 
2064,Исходящая,5,8,2021,  194 813 ₽ 
2065,Исходящая,2,1,2019,  180 032 ₽ 
2066,Входящая,6,2,2019,  123 786 ₽ 
2067,Исходящая,6,5,2020,  117 146 ₽ 
2068,Входящая,1,8,2021,  157 821 ₽ 
2069,Исходящая,5,1,2020,  160 156 ₽ 
2070,Исходящая,2,3,2020,  102 190 ₽ 
2071,Исходящая,1,12,2021,  139 812 ₽ 
2072,Исходящая,1,2,2021,  143 607 ₽ 
2073,Входящая,4,7,2021,  133 742 ₽ 
2074,Исходящая,4,1,2019,  175 233 ₽ 
2075,Входящая,4,7,2021,  162 986 ₽ 
2076,Входящая,1,11,2019,  165 567 ₽ 
2077,Входящая,6,10,2021,  128 410 ₽ 
2078,Исходящая,1,5,2021,  192 795 ₽ 
2079,Входящая,2,10,2020,  186 822 ₽ 
2080,Исходящая,1,5,2020,  172 657 ₽ 
2081,Входящая,4,3,2019,  171 047 ₽ 
2082,Исходящая,6,3,2021,  155 640 ₽ 
2083,Входящая,1,5,2020,  113 639 ₽ 
2084,Входящая,3,9,2021,  195 667 ₽ 
2085,Входящая,3,8,2021,  163 839 ₽ 
2086,Исходящая,5,1,2020,  162 991 ₽ 
2087,Входящая,6,9,2020,  115 051 ₽ 
2088,Входящая,4,7,2021,  160 340 ₽ 
2089,Входящая,3,7,2019,  194 633 ₽ 
2090,Исходящая,3,11,2019,  155 919 ₽ 
2091,Исходящая,4,7,2021,  150 846 ₽ 
2092,Исходящая,6,4,2020,  183 836 ₽ 
2093,Исходящая,1,1,2019,  188 600 ₽ 
2094,Исходящая,3,11,2020,  178 685 ₽ 
2095,Исходящая,3,8,2019,  178 580 ₽ 
2096,Входящая,6,2,2021,  197 046 ₽ 
2097,Входящая,4,10,2019,  128 122 ₽ 
2098,Исходящая,2,6,2019,  147 436 ₽ 
2099,Входящая,1,7,2021,  131 027 ₽ 
2100,Входящая,2,11,2019,  155 776 ₽ 
2101,Исходящая,3,12,2021,  103 380 ₽ 
2102,Исходящая,2,10,2020,  186 508 ₽ 
2103,Входящая,3,9,2019,  134 938 ₽ 
2104,Исходящая,2,2,2020,  173 749 ₽ 
2105,Исходящая,2,6,2020,  115 494 ₽ 
2106,Исходящая,4,9,2020,  181 485 ₽ 
2107,Исходящая,3,7,2019,  188 132 ₽ 
2108,Исходящая,3,11,2019,  171 655 ₽ 
2109,Входящая,2,1,2020,  173 465 ₽ 
2110,Исходящая,3,1,2021,  122 937 ₽ 
2111,Входящая,2,9,2019,  101 754 ₽ 
2112,Исходящая,6,11,2019,  194 314 ₽ 
2113,Входящая,6,3,2020,  177 426 ₽ 
2114,Исходящая,6,4,2019,  175 536 ₽ 
2115,Входящая,3,7,2021,  144 119 ₽ 
2116,Входящая,1,12,2020,  136 005 ₽ 
2117,Исходящая,4,10,2019,  164 836 ₽ 
2118,Входящая,2,1,2020,  147 712 ₽ 
2119,Исходящая,4,7,2019,  168 251 ₽ 
2120,Входящая,5,6,2020,  158 407 ₽ 
2121,Исходящая,5,12,2020,  110 564 ₽ 
2122,Входящая,4,1,2019,  179 499 ₽ 
2123,Исходящая,3,10,2021,  194 347 ₽ 
2124,Входящая,4,9,2021,  106 733 ₽ 
2125,Входящая,1,3,2020,  173 246 ₽ 
2126,Исходящая,4,7,2020,  153 970 ₽ 
2127,Входящая,6,3,2021,  173 119 ₽ 
2128,Исходящая,3,1,2021,  103 381 ₽ 
2129,Исходящая,2,11,2021,  184 516 ₽ 
2130,Исходящая,1,5,2021,  139 387 ₽ 
2131,Входящая,2,3,2021,  145 322 ₽ 
2132,Входящая,4,10,2020,  142 900 ₽ 
2133,Входящая,6,4,2019,  186 147 ₽ 
2134,Входящая,3,11,2019,  181 701 ₽ 
2135,Исходящая,6,7,2020,  185 400 ₽ 
2136,Исходящая,6,10,2020,  186 211 ₽ 
2137,Исходящая,4,5,2020,  140 680 ₽ 
2138,Входящая,3,7,2021,  112 646 ₽ 
2139,Входящая,6,6,2019,  127 235 ₽ 
2140,Исходящая,3,2,2021,  101 390 ₽ 
2141,Входящая,3,9,2019,  113 294 ₽ 
2142,Исходящая,5,4,2019,  176 880 ₽ 
2143,Исходящая,3,9,2021,  154 595 ₽ 
2144,Исходящая,4,2,2021,  124 578 ₽ 
2145,Исходящая,6,11,2020,  196 246 ₽ 
2146,Входящая,6,3,2021,  198 469 ₽ 
2147,Входящая,2,11,2019,  198 636 ₽ 
2148,Исходящая,5,1,2019,  139 230 ₽ 
2149,Входящая,5,7,2020,  177 751 ₽ 
2150,Входящая,1,9,2020,  170 558 ₽ 
2151,Исходящая,6,11,2019,  190 947 ₽ 
2152,Входящая,3,5,2021,  112 423 ₽ 
2153,Входящая,3,9,2019,  185 391 ₽ 
2154,Входящая,5,7,2019,  145 927 ₽ 
2155,Входящая,4,12,2020,  180 781 ₽ 
2156,Исходящая,4,11,2020,  126 182 ₽ 
2157,Входящая,2,10,2021,  175 054 ₽ 
2158,Исходящая,3,12,2020,  199 963 ₽ 
2159,Входящая,4,6,2021,  117 222 ₽ 
2160,Исходящая,1,9,2021,  111 641 ₽ 
2161,Входящая,1,10,2020,  189 597 ₽ 
2162,Исходящая,4,10,2021,  194 196 ₽ 
2163,Исходящая,3,11,2021,  134 806 ₽ 
2164,Исходящая,1,8,2019,  187 880 ₽ 
2165,Входящая,2,3,2019,  115 903 ₽ 
2166,Исходящая,6,4,2020,  156 820 ₽ 
2167,Исходящая,5,7,2021,  185 260 ₽ 
2168,Исходящая,3,11,2019,  144 013 ₽ 
2169,Входящая,5,6,2021,  102 170 ₽ 
2170,Исходящая,5,1,2019,  186 940 ₽ 
2171,Исходящая,5,2,2021,  110 688 ₽ 
2172,Входящая,1,5,2020,  121 791 ₽ 
2173,Входящая,1,12,2020,  171 000 ₽ 
2174,Входящая,6,12,2019,  133 974 ₽ 
2175,Исходящая,2,1,2020,  133 869 ₽ 
2176,Исходящая,4,2,2020,  145 747 ₽ 
2177,Входящая,4,5,2021,  190 324 ₽ 
2178,Исходящая,3,5,2021,  176 639 ₽ 
2179,Исходящая,5,9,2021,  118 725 ₽ 
2180,Входящая,1,4,2019,  166 110 ₽ 
2181,Входящая,1,8,2021,  133 315 ₽ 
2182,Исходящая,5,7,2020,  129 950 ₽ 
2183,Исходящая,1,5,2021,  190 360 ₽ 
2184,Входящая,6,4,2020,  121 745 ₽ 
2185,Исходящая,4,12,2019,  168 026 ₽ 
2186,Входящая,1,8,2021,  147 095 ₽ 
2187,Входящая,6,5,2020,  100 313 ₽ 
2188,Входящая,4,5,2020,  159 681 ₽ 
2189,Входящая,2,5,2019,  198 757 ₽ 
2190,Исходящая,3,12,2019,  109 473 ₽ 
2191,Входящая,5,2,2021,  188 493 ₽ 
2192,Входящая,2,5,2019,  110 597 ₽ 
2193,Исходящая,2,10,2019,  127 476 ₽ 
2194,Входящая,4,9,2019,  113 908 ₽ 
2195,Исходящая,3,9,2020,  177 680 ₽ 
2196,Входящая,6,5,2020,  139 524 ₽ 
2197,Входящая,2,10,2019,  118 896 ₽ 
2198,Входящая,3,9,2019,  185 305 ₽ 
2199,Исходящая,6,5,2019,  174 114 ₽ 
2200,Исходящая,3,8,2021,  118 805 ₽ 
2201,Входящая,3,11,2020,  167 244 ₽ 
2202,Исходящая,1,1,2020,  121 139 ₽ 
2203,Входящая,3,8,2020,  104 457 ₽ 
2204,Входящая,6,2,2020,  172 822 ₽ 
2205,Исходящая,3,12,2021,  181 274 ₽ 
2206,Входящая,5,1,2021,  101 414 ₽ 
2207,Исходящая,2,11,2020,  113 097 ₽ 
2208,Исходящая,2,4,2020,  105 403 ₽ 
2209,Исходящая,1,12,2021,  108 686 ₽ 
2210,Исходящая,1,9,2020,  192 621 ₽ 
2211,Исходящая,4,7,2020,  166 068 ₽ 
2212,Входящая,6,3,2021,  116 684 ₽ 
2213,Входящая,5,3,2021,  183 058 ₽ 
